grid_code,lat,lon
1.0000000,6.924860363450136,36.933193936750058
1.0000000,8.591527023449999,36.933193936750058
1.0000000,-5.158472921550015,35.683193941750062
1.0000000,-3.491806261549982,35.266527276749969
1.0000000,-2.658472931550023,35.266527276749969
1.0000000,6.091527033450006,34.016527281750143
1.0000000,-2.658472931550023,33.599860616750107
1.0000000,-2.241806266549986,33.599860616750107
1.0000000,-1.825139601550006,33.599860616750107
1.0000000,0.674860388450043,33.599860616750107
1.0000000,4.841527038449954,33.599860616750107
1.0000000,11.091527013450047,33.599860616750107
1.0000000,-2.658472931550023,33.183193951750013
1.0000000,-2.241806266549986,33.183193951750013
1.0000000,-1.825139601550006,33.183193951750013
1.0000000,0.258193723449949,33.183193951750013
1.0000000,1.091527053450079,33.183193951750013
1.0000000,1.508193718450002,33.183193951750013
1.0000000,1.924860383450039,33.183193951750013
1.0000000,4.841527038449954,33.183193951750013
1.0000000,5.258193703450047,33.183193951750013
1.0000000,5.674860368450084,33.183193951750013
1.0000000,6.508193698450043,33.183193951750013
1.0000000,7.341527028450002,33.183193951750013
1.0000000,7.758193693450096,33.183193951750013
1.0000000,11.924860343450007,33.183193951750013
1.0000000,-2.658472931550023,32.766527286750147
1.0000000,-2.241806266549986,32.766527286750147
1.0000000,-1.825139601550006,32.766527286750147
1.0000000,-1.408472936549856,32.766527286750147
1.0000000,1.091527053450079,32.766527286750147
1.0000000,1.508193718450002,32.766527286750147
1.0000000,1.924860383450039,32.766527286750147
1.0000000,2.758193713449998,32.766527286750147
1.0000000,5.258193703450047,32.766527286750147
1.0000000,6.508193698450043,32.766527286750147
1.0000000,6.924860363450136,32.766527286750147
1.0000000,7.341527028450002,32.766527286750147
1.0000000,7.758193693450096,32.766527286750147
1.0000000,8.174860358450132,32.766527286750147
1.0000000,8.591527023449999,32.766527286750147
1.0000000,14.008193668449962,32.766527286750147
1.0000000,22.758193633450105,32.766527286750147
1.0000000,23.174860298449971,32.766527286750147
1.0000000,-2.241806266549986,32.349860621750054
1.0000000,-1.825139601550006,32.349860621750054
1.0000000,-1.408472936549856,32.349860621750054
1.0000000,0.258193723449949,32.349860621750054
1.0000000,1.508193718450002,32.349860621750054
1.0000000,1.924860383450039,32.349860621750054
1.0000000,2.341527048450132,32.349860621750054
1.0000000,2.758193713449998,32.349860621750054
1.0000000,4.841527038449954,32.349860621750054
1.0000000,6.924860363450136,32.349860621750054
1.0000000,7.341527028450002,32.349860621750054
1.0000000,7.758193693450096,32.349860621750054
1.0000000,8.174860358450132,32.349860621750054
1.0000000,8.591527023449999,32.349860621750054
1.0000000,9.008193688450092,32.349860621750054
1.0000000,9.424860353449958,32.349860621750054
1.0000000,9.841527018450051,32.349860621750054
1.0000000,10.258193683450088,32.349860621750054
1.0000000,10.674860348450011,32.349860621750054
1.0000000,15.258193663450015,32.349860621750054
1.0000000,23.174860298449971,32.349860621750054
1.0000000,-3.908472926549962,31.933193956750017
1.0000000,-3.491806261549982,31.933193956750017
1.0000000,-2.658472931550023,31.933193956750017
1.0000000,-1.408472936549856,31.933193956750017
1.0000000,-0.991806271549876,31.933193956750017
1.0000000,-0.575139606550010,31.933193956750017
1.0000000,-0.158472941549917,31.933193956750017
1.0000000,0.258193723449949,31.933193956750017
1.0000000,0.674860388450043,31.933193956750017
1.0000000,1.924860383450039,31.933193956750017
1.0000000,2.758193713449998,31.933193956750017
1.0000000,3.174860378450092,31.933193956750017
1.0000000,3.591527043450128,31.933193956750017
1.0000000,4.008193708449994,31.933193956750017
1.0000000,4.424860373450088,31.933193956750017
1.0000000,6.091527033450006,31.933193956750017
1.0000000,6.508193698450043,31.933193956750017
1.0000000,6.924860363450136,31.933193956750017
1.0000000,7.341527028450002,31.933193956750017
1.0000000,7.758193693450096,31.933193956750017
1.0000000,8.174860358450132,31.933193956750017
1.0000000,8.591527023449999,31.933193956750017
1.0000000,9.008193688450092,31.933193956750017
1.0000000,9.424860353449958,31.933193956750017
1.0000000,9.841527018450051,31.933193956750017
1.0000000,10.258193683450088,31.933193956750017
1.0000000,10.674860348450011,31.933193956750017
1.0000000,11.091527013450047,31.933193956750017
1.0000000,11.508193678449970,31.933193956750017
1.0000000,-3.491806261549982,31.516527291750094
1.0000000,-3.075139596550002,31.516527291750094
1.0000000,-0.991806271549876,31.516527291750094
1.0000000,-0.575139606550010,31.516527291750094
1.0000000,-0.158472941549917,31.516527291750094
1.0000000,0.258193723449949,31.516527291750094
1.0000000,0.674860388450043,31.516527291750094
1.0000000,1.924860383450039,31.516527291750094
1.0000000,2.758193713449998,31.516527291750094
1.0000000,3.591527043450128,31.516527291750094
1.0000000,4.008193708449994,31.516527291750094
1.0000000,4.424860373450088,31.516527291750094
1.0000000,5.674860368450084,31.516527291750094
1.0000000,6.091527033450006,31.516527291750094
1.0000000,6.508193698450043,31.516527291750094
1.0000000,6.924860363450136,31.516527291750094
1.0000000,7.341527028450002,31.516527291750094
1.0000000,7.758193693450096,31.516527291750094
1.0000000,8.174860358450132,31.516527291750094
1.0000000,8.591527023449999,31.516527291750094
1.0000000,9.008193688450092,31.516527291750094
1.0000000,9.424860353449958,31.516527291750094
1.0000000,9.841527018450051,31.516527291750094
1.0000000,10.258193683450088,31.516527291750094
1.0000000,10.674860348450011,31.516527291750094
1.0000000,11.091527013450047,31.516527291750094
1.0000000,11.508193678449970,31.516527291750094
1.0000000,12.341527008450100,31.516527291750094
1.0000000,15.674860328450052,31.516527291750094
1.0000000,25.258193623449984,31.516527291750094
1.0000000,31.091526933449984,31.516527291750094
1.0000000,31.508193598450077,31.516527291750094
1.0000000,-4.325139591549942,31.099860626750058
1.0000000,-3.908472926549962,31.099860626750058
1.0000000,-3.491806261549982,31.099860626750058
1.0000000,-3.075139596550002,31.099860626750058
1.0000000,-2.241806266549986,31.099860626750058
1.0000000,-1.825139601550006,31.099860626750058
1.0000000,-1.408472936549856,31.099860626750058
1.0000000,-0.991806271549876,31.099860626750058
1.0000000,-0.575139606550010,31.099860626750058
1.0000000,-0.158472941549917,31.099860626750058
1.0000000,0.258193723449949,31.099860626750058
1.0000000,0.674860388450043,31.099860626750058
1.0000000,1.091527053450079,31.099860626750058
1.0000000,1.508193718450002,31.099860626750058
1.0000000,1.924860383450039,31.099860626750058
1.0000000,2.341527048450132,31.099860626750058
1.0000000,2.758193713449998,31.099860626750058
1.0000000,3.174860378450092,31.099860626750058
1.0000000,4.008193708449994,31.099860626750058
1.0000000,4.424860373450088,31.099860626750058
1.0000000,4.841527038449954,31.099860626750058
1.0000000,5.258193703450047,31.099860626750058
1.0000000,5.674860368450084,31.099860626750058
1.0000000,6.091527033450006,31.099860626750058
1.0000000,6.508193698450043,31.099860626750058
1.0000000,6.924860363450136,31.099860626750058
1.0000000,7.341527028450002,31.099860626750058
1.0000000,7.758193693450096,31.099860626750058
1.0000000,8.174860358450132,31.099860626750058
1.0000000,8.591527023449999,31.099860626750058
1.0000000,9.008193688450092,31.099860626750058
1.0000000,9.424860353449958,31.099860626750058
1.0000000,9.841527018450051,31.099860626750058
1.0000000,10.258193683450088,31.099860626750058
1.0000000,10.674860348450011,31.099860626750058
1.0000000,11.091527013450047,31.099860626750058
1.0000000,11.508193678449970,31.099860626750058
1.0000000,12.758193673450137,31.099860626750058
1.0000000,25.258193623449984,31.099860626750058
1.0000000,25.674860288450020,31.099860626750058
1.0000000,26.508193618449980,31.099860626750058
1.0000000,26.924860283450073,31.099860626750058
1.0000000,33.174860258449939,31.099860626750058
1.0000000,34.424860253449992,31.099860626750058
1.0000000,-4.741806256549921,30.683193961749964
1.0000000,-4.325139591549942,30.683193961749964
1.0000000,-3.908472926549962,30.683193961749964
1.0000000,-3.491806261549982,30.683193961749964
1.0000000,-3.075139596550002,30.683193961749964
1.0000000,-2.658472931550023,30.683193961749964
1.0000000,-2.241806266549986,30.683193961749964
1.0000000,-1.825139601550006,30.683193961749964
1.0000000,-1.408472936549856,30.683193961749964
1.0000000,-0.991806271549876,30.683193961749964
1.0000000,-0.575139606550010,30.683193961749964
1.0000000,-0.158472941549917,30.683193961749964
1.0000000,0.258193723449949,30.683193961749964
1.0000000,0.674860388450043,30.683193961749964
1.0000000,1.091527053450079,30.683193961749964
1.0000000,1.508193718450002,30.683193961749964
1.0000000,1.924860383450039,30.683193961749964
1.0000000,2.341527048450132,30.683193961749964
1.0000000,4.008193708449994,30.683193961749964
1.0000000,4.424860373450088,30.683193961749964
1.0000000,4.841527038449954,30.683193961749964
1.0000000,5.258193703450047,30.683193961749964
1.0000000,5.674860368450084,30.683193961749964
1.0000000,6.091527033450006,30.683193961749964
1.0000000,6.508193698450043,30.683193961749964
1.0000000,6.924860363450136,30.683193961749964
1.0000000,7.341527028450002,30.683193961749964
1.0000000,7.758193693450096,30.683193961749964
1.0000000,8.174860358450132,30.683193961749964
1.0000000,8.591527023449999,30.683193961749964
1.0000000,9.008193688450092,30.683193961749964
1.0000000,9.424860353449958,30.683193961749964
1.0000000,9.841527018450051,30.683193961749964
1.0000000,10.258193683450088,30.683193961749964
1.0000000,10.674860348450011,30.683193961749964
1.0000000,11.091527013450047,30.683193961749964
1.0000000,11.508193678449970,30.683193961749964
1.0000000,11.924860343450007,30.683193961749964
1.0000000,14.841526998449922,30.683193961749964
1.0000000,20.258193643450056,30.683193961749964
1.0000000,20.674860308449979,30.683193961749964
1.0000000,21.091526973450016,30.683193961749964
1.0000000,21.508193638450109,30.683193961749964
1.0000000,21.924860303450146,30.683193961749964
1.0000000,22.341526968450069,30.683193961749964
1.0000000,22.758193633450105,30.683193961749964
1.0000000,25.258193623449984,30.683193961749964
1.0000000,25.674860288450020,30.683193961749964
1.0000000,26.091526953450114,30.683193961749964
1.0000000,26.508193618449980,30.683193961749964
1.0000000,26.924860283450073,30.683193961749964
1.0000000,27.341526948450110,30.683193961749964
1.0000000,27.758193613449976,30.683193961749964
1.0000000,28.174860278450069,30.683193961749964
1.0000000,28.591526943449935,30.683193961749964
1.0000000,29.008193608450028,30.683193961749964
1.0000000,29.424860273450065,30.683193961749964
1.0000000,29.841526938449988,30.683193961749964
1.0000000,32.758193593450073,30.683193961749964
1.0000000,-6.825139581549990,30.266527296750098
1.0000000,-4.741806256549921,30.266527296750098
1.0000000,-4.325139591549942,30.266527296750098
1.0000000,-3.908472926549962,30.266527296750098
1.0000000,-3.491806261549982,30.266527296750098
1.0000000,-3.075139596550002,30.266527296750098
1.0000000,-2.658472931550023,30.266527296750098
1.0000000,-2.241806266549986,30.266527296750098
1.0000000,-1.825139601550006,30.266527296750098
1.0000000,-1.408472936549856,30.266527296750098
1.0000000,-0.991806271549876,30.266527296750098
1.0000000,-0.575139606550010,30.266527296750098
1.0000000,-0.158472941549917,30.266527296750098
1.0000000,0.258193723449949,30.266527296750098
1.0000000,0.674860388450043,30.266527296750098
1.0000000,1.091527053450079,30.266527296750098
1.0000000,1.508193718450002,30.266527296750098
1.0000000,1.924860383450039,30.266527296750098
1.0000000,2.341527048450132,30.266527296750098
1.0000000,2.758193713449998,30.266527296750098
1.0000000,3.174860378450092,30.266527296750098
1.0000000,3.591527043450128,30.266527296750098
1.0000000,4.008193708449994,30.266527296750098
1.0000000,4.424860373450088,30.266527296750098
1.0000000,4.841527038449954,30.266527296750098
1.0000000,5.258193703450047,30.266527296750098
1.0000000,5.674860368450084,30.266527296750098
1.0000000,6.091527033450006,30.266527296750098
1.0000000,6.508193698450043,30.266527296750098
1.0000000,6.924860363450136,30.266527296750098
1.0000000,7.341527028450002,30.266527296750098
1.0000000,7.758193693450096,30.266527296750098
1.0000000,8.174860358450132,30.266527296750098
1.0000000,8.591527023449999,30.266527296750098
1.0000000,9.008193688450092,30.266527296750098
1.0000000,9.424860353449958,30.266527296750098
1.0000000,9.841527018450051,30.266527296750098
1.0000000,10.258193683450088,30.266527296750098
1.0000000,10.674860348450011,30.266527296750098
1.0000000,11.091527013450047,30.266527296750098
1.0000000,11.508193678449970,30.266527296750098
1.0000000,11.924860343450007,30.266527296750098
1.0000000,14.841526998449922,30.266527296750098
1.0000000,15.674860328450052,30.266527296750098
1.0000000,16.091526993449975,30.266527296750098
1.0000000,19.008193648450060,30.266527296750098
1.0000000,19.424860313449926,30.266527296750098
1.0000000,19.841526978450020,30.266527296750098
1.0000000,20.258193643450056,30.266527296750098
1.0000000,20.674860308449979,30.266527296750098
1.0000000,21.091526973450016,30.266527296750098
1.0000000,21.508193638450109,30.266527296750098
1.0000000,21.924860303450146,30.266527296750098
1.0000000,22.341526968450069,30.266527296750098
1.0000000,22.758193633450105,30.266527296750098
1.0000000,24.841526958450061,30.266527296750098
1.0000000,25.258193623449984,30.266527296750098
1.0000000,25.674860288450020,30.266527296750098
1.0000000,26.091526953450114,30.266527296750098
1.0000000,26.508193618449980,30.266527296750098
1.0000000,26.924860283450073,30.266527296750098
1.0000000,27.341526948450110,30.266527296750098
1.0000000,27.758193613449976,30.266527296750098
1.0000000,28.174860278450069,30.266527296750098
1.0000000,28.591526943449935,30.266527296750098
1.0000000,29.008193608450028,30.266527296750098
1.0000000,29.424860273450065,30.266527296750098
1.0000000,30.258193603450025,30.266527296750098
1.0000000,31.508193598450077,30.266527296750098
1.0000000,34.008193588450069,30.266527296750098
1.0000000,34.424860253449992,30.266527296750098
1.0000000,34.841526918450029,30.266527296750098
1.0000000,-6.825139581549990,29.849860631750062
1.0000000,-6.408472916550011,29.849860631750062
1.0000000,-5.991806251549860,29.849860631750062
1.0000000,-5.575139586549994,29.849860631750062
1.0000000,-5.158472921550015,29.849860631750062
1.0000000,-4.741806256549921,29.849860631750062
1.0000000,-4.325139591549942,29.849860631750062
1.0000000,-3.908472926549962,29.849860631750062
1.0000000,-3.491806261549982,29.849860631750062
1.0000000,-3.075139596550002,29.849860631750062
1.0000000,-2.658472931550023,29.849860631750062
1.0000000,-2.241806266549986,29.849860631750062
1.0000000,-1.825139601550006,29.849860631750062
1.0000000,-1.408472936549856,29.849860631750062
1.0000000,-0.991806271549876,29.849860631750062
1.0000000,-0.575139606550010,29.849860631750062
1.0000000,0.258193723449949,29.849860631750062
1.0000000,0.674860388450043,29.849860631750062
1.0000000,1.091527053450079,29.849860631750062
1.0000000,2.341527048450132,29.849860631750062
1.0000000,2.758193713449998,29.849860631750062
1.0000000,3.174860378450092,29.849860631750062
1.0000000,3.591527043450128,29.849860631750062
1.0000000,4.008193708449994,29.849860631750062
1.0000000,4.424860373450088,29.849860631750062
1.0000000,4.841527038449954,29.849860631750062
1.0000000,5.258193703450047,29.849860631750062
1.0000000,5.674860368450084,29.849860631750062
1.0000000,6.091527033450006,29.849860631750062
1.0000000,6.508193698450043,29.849860631750062
1.0000000,6.924860363450136,29.849860631750062
1.0000000,7.341527028450002,29.849860631750062
1.0000000,7.758193693450096,29.849860631750062
1.0000000,8.174860358450132,29.849860631750062
1.0000000,8.591527023449999,29.849860631750062
1.0000000,9.008193688450092,29.849860631750062
1.0000000,9.424860353449958,29.849860631750062
1.0000000,9.841527018450051,29.849860631750062
