"Longitude","Latitude","MAT","Epsilon","MPB"
0.58642081,35.26371774,17.55,0.54428480438977,45.0572233308405
1.00167245,35.26371774,16.45,0.604313104810293,45.6425586236084
1.41692408,35.26371774,15.2500000000001,0.673715855376468,44.8289009370162
1.83217571,35.26371774,15.7500000000001,0.673484635863683,44.8111631889362
2.24742734,35.26371774,17.05,0.648191865611079,40.3741328207192
2.66267897,35.26371774,16.95,0.665121855786247,39.7796607401766
3.0779306,35.26371774,16.85,0.665773259278923,40.3145556650751
3.49318224,35.26371774,16.05,0.695498030038808,42.8567017545635
3.90843387,35.26371774,17.2500000000001,0.6503350387739,39.0961581078835
4.3236855,35.26371774,17.45,0.649246503856956,38.1212009051466
4.73893713,35.26371774,19.2500000000001,0.602962684464349,34.1715031199902
5.15418876,35.26371774,19.35,0.59984659823973,34.060464649027
5.5694404,35.26371774,18.05,0.621511325144036,37.0247236190869
5.98469203,35.26371774,16.7500000000001,0.643223350748297,42.4476194457864
6.39994366,35.26371774,15.15,0.689160059714332,44.711334214462
6.81519529,35.26371774,14.65,0.716471736614273,43.8844830450648
7.23044692,35.26371774,14.85,0.706822285616102,44.2723297976355
7.64569855,35.26371774,15.15,0.685494314715853,44.7060265717826
8.06095019,35.26371774,15.7500000000001,0.645275855303948,45.3616526854533
8.47620182,35.26371774,15.55,0.639289425989025,45.2060284811713
8.89145345,35.26371774,16.55,0.587239059046613,45.9992640626328
9.30670508,35.26371774,18.7500000000001,0.503526732991279,41.7975015169642
9.72195671,35.26371774,19.55,0.463037032557423,40.9014494803708
10.13720835,35.26371774,19.95,0.434266753353825,41.3046426502539
10.55245998,35.26371774,19.55,0.414744826707878,45.3240670991948
10.96771161,35.26371774,19.65,0.358935199202364,49.7731234427027
-6.05760529,34.84766122,18.35,0.348046006735839,48.9121915348876
-5.64235366,34.84766122,18.2500000000001,0.383426883704079,49.2776252746498
-5.22710203,34.84766122,16.55,0.459724291939347,44.6366355810855
-4.8118504,34.84766122,17.05,0.449499886705172,46.6158879579072
-4.39659877,34.84766122,17.2500000000001,0.444288293815831,47.2423074167039
-3.98134714,34.84766122,14.7500000000001,0.534652014591933,37.5194684242135
-3.5660955,34.84766122,15.95,0.477017995711364,42.0390562119555
-3.15084387,34.84766122,18.35,0.41462872106791,49.2142968551682
-2.73559224,34.84766122,18.05,0.412289690937134,48.9848559659104
-2.32034061,34.84766122,17.65,0.424779884314008,48.1566847434713
-1.90508898,34.84766122,16.95,0.458704728128445,46.4776703928136
-1.48983735,34.84766122,16.05,0.508647813013461,44.0679831403757
-1.07458571,34.84766122,16.2500000000001,0.543398759359369,45.9104986975192
-0.65933408,34.84766122,15.55,0.589289135688207,44.4411641424476
-0.24408245,34.84766122,15.65,0.603266852625339,45.0889243160782
0.17116918,34.84766122,15.65,0.624558623894465,45.3183563338117
0.58642081,34.84766122,16.05,0.633214624363692,45.4222242666866
1.00167245,34.84766122,15.95,0.658075921090854,44.8918216198134
1.41692408,34.84766122,15.15,0.711154529705216,44.6049289839426
1.83217571,34.84766122,15.45,0.711723965821485,44.2886603795356
2.24742734,34.84766122,16.85,0.66247735205477,40.5424741433817
2.66267897,34.84766122,16.15,0.698069068456769,42.192159422455
3.0779306,34.84766122,15.35,0.727214552581296,44.0413692677205
3.49318224,34.84766122,15.15,0.73681474469458,44.1702009779155
3.90843387,34.84766122,16.55,0.671130353196127,41.6959926936684
4.3236855,34.84766122,16.7500000000001,0.666432440723749,40.8546929450802
4.73893713,34.84766122,19.55,0.588028624168017,34.0534225270492
5.15418876,34.84766122,20.95,0.556685809673781,33.1292700553856
5.5694404,34.84766122,21.95,0.531324269369736,32.7023925809271
5.98469203,34.84766122,21.2500000000001,0.540986334234572,33.208630462087
6.39994366,34.84766122,19.05,0.591801336250752,35.1111030248896
6.81519529,34.84766122,18.35,0.608323890033947,36.5597131011625
7.23044692,34.84766122,18.35,0.605297403018852,36.7195650464531
7.64569855,34.84766122,17.7500000000001,0.61637178789943,38.7177245094672
8.06095019,34.84766122,16.7500000000001,0.629961013619465,43.3182446023291
8.47620182,34.84766122,17.65,0.582105767393272,41.7509423972818
8.89145345,34.84766122,18.35,0.54174117570187,40.9196319680363
9.30670508,34.84766122,19.2500000000001,0.490448116549947,40.2135172454592
9.72195671,34.84766122,19.85,0.45883677698865,39.814725898916
10.13720835,34.84766122,20.05,0.432100834384479,40.9988287752505
10.55245998,34.84766122,19.65,0.395676597545911,46.6168555600031
-6.47285693,34.4316047,18.35,0.290542753449045,46.2833535424841
-6.05760529,34.4316047,18.7500000000001,0.358392557011437,50.283864012662
-5.64235366,34.4316047,19.05,0.376070799883481,50.0369916751679
-5.22710203,34.4316047,18.95,0.407361958050137,48.628805704976
-4.8118504,34.4316047,19.2500000000001,0.429863349211424,45.5515198919019
-4.39659877,34.4316047,18.05,0.473825465703873,47.4129276297036
-3.98134714,34.4316047,15.15,0.582853454758402,42.2947782812129
-3.5660955,34.4316047,17.15,0.508405700649315,47.3653125077792
-3.15084387,34.4316047,18.65,0.449648340255974,46.839535789816
-2.73559224,34.4316047,17.55,0.484160320183921,47.7929346102004
-2.32034061,34.4316047,16.95,0.530786899691484,46.9958090221639
-1.90508898,34.4316047,16.15,0.570834804747901,45.9794119368779
-1.48983735,34.4316047,14.15,0.68291663537063,40.7086599556237
-1.07458571,34.4316047,14.85,0.67690388199214,43.842816136823
-0.65933408,34.4316047,14.95,0.683520452024362,44.2660501739501
-0.24408245,34.4316047,15.45,0.675778310982016,44.9952408913863
0.17116918,34.4316047,15.85,0.676243223237036,44.5103919385868
0.58642081,34.4316047,16.15,0.680875249036653,43.1989116962401
1.00167245,34.4316047,16.15,0.69806906845677,42.192159422455
1.41692408,34.4316047,15.95,0.710304168796477,42.5125416624425
1.83217571,34.4316047,15.85,0.711281732213052,42.9429880728499
2.24742734,34.4316047,15.65,0.713274337515838,43.6674849137623
2.66267897,34.4316047,15.7500000000001,0.715797806703287,43.1577704782647
3.0779306,34.4316047,15.65,0.720371594605549,43.3521523292047
3.49318224,34.4316047,16.7500000000001,0.676379193570373,40.172335617971
3.90843387,34.4316047,18.15,0.630326367259382,36.1730487686468
4.3236855,34.4316047,19.85,0.579141541686889,33.7512883882874
4.73893713,34.4316047,20.85,0.556692166711692,33.2233855400464
5.15418876,34.4316047,21.95,0.528794153801311,32.7912365805532
5.5694404,34.4316047,22.65,0.517355573924622,32.2254229197652
5.98469203,34.4316047,23.2500000000001,0.506393109080416,31.7137545490348
6.39994366,34.4316047,22.95,0.517852368608873,31.7571201361526
6.81519529,34.4316047,22.55,0.529501015357011,31.9476322179761
7.23044692,34.4316047,21.7500000000001,0.538763390776673,32.7549216320421
7.64569855,34.4316047,20.95,0.543431385633929,33.3949146281886
8.06095019,34.4316047,20.05,0.54843567441107,34.4635072324546
8.47620182,34.4316047,19.65,0.539815929509064,35.7758361514986
8.89145345,34.4316047,18.7500000000001,0.542031718455316,38.8579480602465
9.30670508,34.4316047,19.95,0.470455649466644,38.5971277952977
9.72195671,34.4316047,20.2500000000001,0.441545773483635,39.3964670374107
10.13720835,34.4316047,20.15,0.410663497385603,42.3829844087258
-6.47285693,34.01554818,17.85,0.34223888179091,46.1425182269306
-6.05760529,34.01554818,18.05,0.381521803553765,48.6339058154866
-5.64235366,34.01554818,18.05,0.41536647967547,48.9802802774819
-5.22710203,34.01554818,17.7500000000001,0.447417084617357,48.4297340492983
-4.8118504,34.01554818,18.05,0.458441522012186,48.100557792023
-4.39659877,34.01554818,17.55,0.480995873646775,47.8622556664363
-3.98134714,34.01554818,16.2500000000001,0.539981157099243,45.8506926322075
-3.5660955,34.01554818,18.95,0.483559158836498,42.3795491150875
-3.15084387,34.01554818,16.65,0.547021623016494,46.6919419119859
-2.73559224,34.01554818,16.55,0.563749496684746,46.4726279579102
-2.32034061,34.01554818,16.85,0.589967393123406,45.1843789938296
-1.90508898,34.01554818,16.2500000000001,0.635674020382653,44.9772310692259
-1.48983735,34.01554818,15.7500000000001,0.673484635863682,44.8111631889362
-1.07458571,34.01554818,15.7500000000001,0.691115123713519,44.2371064140073
-0.65933408,34.01554818,16.15,0.684314012920675,43.0056693701354
-0.24408245,34.01554818,16.45,0.681962274702119,41.5476643552452
0.17116918,34.01554818,16.35,0.689529997282986,41.6225815130462
0.58642081,34.01554818,16.35,0.696323396270996,41.1781600229522
1.00167245,34.01554818,15.85,0.718289434008255,42.5633320451161
1.41692408,34.01554818,15.35,0.738068501127288,43.6719181081096
1.83217571,34.01554818,15.85,0.71128173221305,42.94298807285
2.24742734,34.01554818,15.95,0.710304168796481,42.5125416624423
2.66267897,34.01554818,17.05,0.674249830057757,38.6177227245698
3.0779306,34.01554818,18.15,0.639505877462192,35.7292548856355
3.49318224,34.01554818,18.95,0.618369590996974,34.304693074237
3.90843387,34.01554818,19.55,0.593710060150318,33.8497210002873
4.3236855,34.01554818,20.65,0.56208385839897,33.2250797148918
4.73893713,34.01554818,21.2500000000001,0.546213255338291,33.1029086029967
5.15418876,34.01554818,21.85,0.526130874255596,32.9836505765849
5.5694404,34.01554818,22.35,0.516845442470322,32.634252258938
5.98469203,34.01554818,22.95,0.508172885083473,32.103534578988
6.39994366,34.01554818,22.7500000000001,0.519963772432815,31.977746315063
6.81519529,34.01554818,22.45,0.531859594490005,32.0499139362233
7.23044692,34.01554818,22.05,0.533951917737856,32.5098551322419
7.64569855,34.01554818,22.35,0.514360608612296,32.7247345211102
8.06095019,34.01554818,22.55,0.490096288632769,33.2020573851056
8.47620182,34.01554818,21.55,0.492221949645155,34.0463339444034
8.89145345,34.01554818,19.7500000000001,0.514587074482897,36.716523238336
9.30670508,34.01554818,20.7500000000001,0.457670471340411,36.8245287190987
9.72195671,34.01554818,20.55,0.432397366244123,38.8980327847171
-7.30336019,33.59949167,17.95,0.290829384531258,43.6305605282999
-6.88810856,33.59949167,17.85,0.351572669476114,46.6199175936628
-6.47285693,33.59949167,17.35,0.400115538378815,46.2083377835356
-6.05760529,33.59949167,16.05,0.467125542563378,42.1323175977452
-5.64235366,33.59949167,16.35,0.485728027642696,44.680840691927
-5.22710203,33.59949167,13.95,0.593180607334762,35.399526648709
-4.8118504,33.59949167,14.35,0.584386170437204,37.4925156953326
-4.39659877,33.59949167,15.65,0.564231938631931,44.1341171141437
-3.98134714,33.59949167,14.85,0.605847673385229,41.571896809894
-3.5660955,33.59949167,18.15,0.52629191829424,43.3080889745903
-3.15084387,33.59949167,15.15,0.637839629735605,44.0855984095382
-2.73559224,33.59949167,16.05,0.622834056751172,45.6339229994988
-2.32034061,33.59949167,16.65,0.620402572445536,44.3441640682262
-1.90508898,33.59949167,16.7500000000001,0.63659218218388,42.8889525242813
-1.48983735,33.59949167,16.65,0.660428544861377,41.8459074251952
-1.07458571,33.59949167,16.55,0.674486004962108,41.4709299044064
-0.65933408,33.59949167,16.45,0.688714376431842,41.0990607098052
-0.24408245,33.59949167,16.35,0.696323396270996,41.1781600229522
0.17116918,33.59949167,15.95,0.717267935157226,42.1077071430963
0.58642081,33.59949167,15.65,0.731017480240114,42.8364611467182
1.00167245,33.59949167,15.45,0.74048048969306,43.2288652304731
1.41692408,33.59949167,16.05,0.71971935446802,41.405690139565
1.83217571,33.59949167,17.05,0.67750707561359,38.4111470230036
2.24742734,33.59949167,17.85,0.6564764005262,35.9873342584651
2.66267897,33.59949167,18.45,0.641147741075698,34.725808854176
3.0779306,33.59949167,18.95,0.624230914134387,34.0861400871262
3.49318224,33.59949167,19.35,0.605586757074556,33.8541976897912
3.90843387,33.59949167,19.7500000000001,0.58769780637664,33.652568244996
4.3236855,33.59949167,20.65,0.556705065495628,33.3285312837126
4.73893713,33.59949167,21.45,0.535942172610015,33.1412344091994
5.15418876,33.59949167,22.15,0.516497677912318,32.8815829594888
5.5694404,33.59949167,22.15,0.519004948193446,32.8287169757171
5.98469203,33.59949167,22.65,0.51735557392462,32.2254246412332
6.39994366,33.59949167,22.2500000000001,0.529152349937958,32.3973731270158
6.81519529,33.59949167,22.15,0.529034029317957,32.5469137146837
7.23044692,33.59949167,21.85,0.528672569300311,32.8951945513848
7.64569855,33.59949167,21.95,0.52120380709603,32.9852838686155
8.06095019,33.59949167,22.35,0.491997103890023,33.3603787735349
8.47620182,33.59949167,22.2500000000001,0.476736315274297,33.91049458856
8.89145345,33.59949167,21.65,0.479687707526336,34.2077249829262
9.30670508,33.59949167,21.05,0.477530767106095,35.2370585706745
9.72195671,33.59949167,20.45,0.4589530663501,37.597106990144
10.13720835,33.59949167,20.45,0.404639094000976,41.4305093336648
10.55245998,33.59949167,20.85,0.375567442614106,42.1845714510302
10.96771161,33.59949167,20.55,0.343215409456273,47.3289228513957
-8.54911509,33.18343515,18.45,0.249836913189125,44.4371680938381
-8.13386345,33.18343515,18.15,0.284564816287003,44.5788813947935
-7.71861182,33.18343515,17.85,0.336016356667439,45.8029347000575
-7.30336019,33.18343515,17.55,0.367075798309381,45.7246051424045
-6.88810856,33.18343515,17.55,0.398720263680879,47.1166931331763
-6.47285693,33.18343515,16.95,0.458704728128445,46.4776703928136
-6.05760529,33.18343515,16.15,0.522692110371571,45.0431583513825
-5.64235366,33.18343515,16.05,0.543249705055189,45.2149407415987
-5.22710203,33.18343515,11.85,0.749853660448669,29.7714732524161
-4.8118504,33.18343515,13.65,0.671314729666785,37.133802909908
-4.39659877,33.18343515,15.7500000000001,0.617067074744212,45.4647414333247
-3.98134714,33.18343515,17.15,0.576409010927251,44.7808265850935
-3.5660955,33.18343515,17.2500000000001,0.579506470194567,44.127826265569
-3.15084387,33.18343515,15.2500000000001,0.66279073339739,44.7721053277537
-2.73559224,33.18343515,16.05,0.643595191976211,45.1454530378967
-2.32034061,33.18343515,16.45,0.641449664323775,44.0300314432669
-1.90508898,33.18343515,16.65,0.650422051757417,42.5150024878525
-1.48983735,33.18343515,16.55,0.667774701430146,41.9197961203785
-1.07458571,33.18343515,16.55,0.677841656728087,41.2450153186252
-0.65933408,33.18343515,16.2500000000001,0.697190861064846,41.6955097830517
-0.24408245,33.18343515,15.45,0.747669620660954,42.9017522345842
0.17116918,33.18343515,15.7500000000001,0.736954392123092,42.0235417890184
0.58642081,33.18343515,16.95,0.69133355453644,38.0808558859687
1.00167245,33.18343515,17.2500000000001,0.682529842673598,37.1180638146556
1.41692408,33.18343515,18.35,0.64766822123017,34.7456411766944
1.83217571,33.18343515,18.45,0.644157824367133,34.6049387138816
2.24742734,33.18343515,18.7500000000001,0.636813221136028,34.1051008898125
2.66267897,33.18343515,18.85,0.63343490166051,33.9875043285663
3.0779306,33.18343515,19.15,0.623511639493504,33.6592061170089
3.49318224,33.18343515,19.65,0.599167419140949,33.4594177773154
3.90843387,33.18343515,20.55,0.564819059656386,33.2339511173379
4.3236855,33.18343515,21.15,0.543544189242779,33.2523304176568
4.73893713,33.18343515,21.7500000000001,0.528549866780904,33.0351920199025
5.15418876,33.18343515,22.45,0.51454323559963,32.5750540666555
5.5694404,33.18343515,22.2500000000001,0.524160346636659,32.5384360346974
5.98469203,33.18343515,22.35,0.524299944044415,32.3952242615835
6.39994366,33.18343515,21.95,0.533854384938164,32.6513951752799
6.81519529,33.18343515,21.95,0.528794153801309,32.7912379185039
7.23044692,33.18343515,21.7500000000001,0.528549866780907,33.0351942288626
7.64569855,33.18343515,21.7500000000001,0.520889723784082,33.2242761182622
8.06095019,33.18343515,21.95,0.508553229253888,33.3223584157496
8.47620182,33.18343515,21.85,0.503255618853179,33.5738231435806
8.89145345,33.18343515,21.55,0.502530262726729,33.8536687728083
9.30670508,33.18343515,21.15,0.498905294474048,34.2169785127019
9.72195671,33.18343515,20.45,0.486110052524665,36.1922946874382
10.13720835,33.18343515,19.95,0.453753082029958,39.7555972093079
10.55245998,33.18343515,20.65,0.400720071298787,40.8573926033395
10.96771161,33.18343515,20.65,0.37651550323376,43.0773069694092
11.79821487,33.18343515,20.45,0.342178025799483,47.9765588741867
-8.96436672,32.76737863,18.35,0.24211896120754,43.1785457238002
-8.54911509,32.76737863,18.35,0.302648701509425,46.9674309787785
-8.13386345,32.76737863,18.35,0.326860597630179,48.1447552939057
-7.71861182,32.76737863,18.55,0.365250484134316,49.8757560736778
-7.30336019,32.76737863,18.35,0.405549260022633,49.3863233182377
-6.88810856,32.76737863,18.55,0.437103038390244,48.0194999328669
-6.47285693,32.76737863,18.05,0.483055831918883,46.9108116168139
-6.05760529,32.76737863,15.65,0.574877824266501,44.4574496059226
-5.64235366,32.76737863,14.05,0.640344338061969,38.2607654349131
-5.22710203,32.76737863,12.2500000000001,0.761637075112855,32.244026858016
-4.8118504,32.76737863,11.65,0.843766394907757,31.6541638507914
-4.39659877,32.76737863,15.55,0.646432324603426,45.2172422984158
-3.98134714,32.76737863,16.15,0.632732554660322,45.2935847332012
-3.5660955,32.76737863,16.65,0.620402572445537,44.3441640682261
-3.15084387,32.76737863,16.45,0.641449664323775,44.0300314432669
-2.73559224,32.76737863,17.35,0.627381164177982,40.1223062519115
-2.32034061,32.76737863,17.15,0.641174068334806,40.2899223914554
-1.90508898,32.76737863,17.05,0.654706356722749,39.9201709220135
-1.48983735,32.76737863,16.95,0.665121855786244,39.7796607401647
-1.07458571,32.76737863,16.85,0.669069166503075,40.0880933493218
-0.65933408,32.76737863,17.45,0.658794246560735,37.5442874099956
-0.24408245,32.76737863,16.85,0.6954364242963,38.3584162986011
0.17116918,32.76737863,17.35,0.684997801704531,36.539477739783
0.58642081,32.76737863,18.95,0.630092237271799,33.874162165689
1.00167245,32.76737863,19.15,0.623511639493504,33.6592061170089
1.41692408,32.76737863,19.45,0.619605139833142,33.1758379350821
1.83217571,32.76737863,19.55,0.616435804079517,33.0862489670022
2.24742734,32.76737863,19.85,0.609917179167835,32.7460729014613
2.66267897,32.76737863,19.85,0.609917179167835,32.7460729014613
3.0779306,32.76737863,19.7500000000001,0.607381464963418,33.0031117955789
3.49318224,32.76737863,20.45,0.575728106900715,33.1206790107827
3.90843387,32.76737863,21.35,0.546256098953897,33.0050528431464
4.3236855,32.76737863,21.85,0.533755959389735,32.7544381515186
4.73893713,32.76737863,22.15,0.524019488755699,32.6873741321721
5.15418876,32.76737863,22.45,0.5170170011554,32.484510552528
5.5694404,32.76737863,22.65,0.522259418227225,32.0806396323079
5.98469203,32.76737863,22.45,0.526912063378472,32.1922961371529
6.39994366,32.76737863,22.2500000000001,0.52915234993796,32.3973690225149
6.81519529,32.76737863,22.05,0.531433276616448,32.599292838711
7.23044692,32.76737863,21.95,0.531324269369736,32.7023920915495
7.64569855,32.76737863,21.85,0.528672569300311,32.8951945513848
8.06095019,32.76737863,21.85,0.52104748416617,33.1256064766003
8.47620182,32.76737863,21.65,0.518165331124706,33.3833966961454
8.89145345,32.76737863,21.55,0.512838575808303,33.6282959909771
9.30670508,32.76737863,21.35,0.504636586652648,33.9045035154652
9.72195671,32.76737863,20.7500000000001,0.489787697399384,35.3386857118792
10.13720835,32.76737863,19.7500000000001,0.475219757309342,39.0679948051682
10.55245998,32.76737863,20.7500000000001,0.425553245281432,38.6599931000678
10.96771161,32.76737863,20.95,0.418839799659321,38.445727330684
11.38296324,32.76737863,21.2500000000001,0.402472924986106,38.5744039085728
11.79821487,32.76737863,21.05,0.390467146583992,40.0707668754247
12.2134665,32.76737863,20.55,0.367537761307502,44.5548628746047
12.62871814,32.76737863,20.55,0.356727827151402,45.7607692027732
13.04396977,32.76737863,20.45,0.355756518886764,46.427576161006
13.4592214,32.76737863,19.85,0.36650986454581,48.3868086512188
13.87447303,32.76737863,19.7500000000001,0.343058049655264,50.6190111162176
21.3490024,32.76737863,18.35,0.354098980766028,49.0789180957933
21.76425404,32.76737863,18.15,0.367180408112262,48.6495709008082
22.17950567,32.76737863,18.95,0.351679388244726,50.6459495019327
22.5947573,32.76737863,19.35,0.338669371254969,51.2279810133364
23.01000893,32.76737863,19.85,0.299363019132834,52.8317125587529
-8.96436672,32.35132211,18.35,0.308701675539614,47.2876698979703
-8.54911509,32.35132211,18.35,0.335940058675462,48.5070227788933
-8.13386345,32.35132211,18.7500000000001,0.346544869176351,50.2535351063871
-7.71861182,32.35132211,19.7500000000001,0.373989513148772,48.1531943449437
-7.30336019,32.35132211,19.65,0.409807904601122,45.2445526116752
-6.88810856,32.35132211,19.2500000000001,0.45294326057848,43.4160772407049
-6.47285693,32.35132211,16.7500000000001,0.533809069435442,46.8659050475094
-6.05760529,32.35132211,10.45,0.871570337150681,27.0546356045651
-5.64235366,32.35132211,9.65000000000003,0.978355051148858,26.3223759705818
-5.22710203,32.35132211,12.55,0.769981704421865,34.3613889505099
-4.8118504,32.35132211,10.85,0.941809286429883,30.2190468918624
-4.39659877,32.35132211,16.15,0.639610082428369,45.0740121098558
-3.98134714,32.35132211,15.95,0.665039687451604,44.6565820697701
-3.5660955,32.35132211,17.65,0.61671746167071,39.214316984295
-3.15084387,32.35132211,19.45,0.576775291457575,34.7081373293016
-2.73559224,32.35132211,19.55,0.588028624168022,34.0534225270491
-2.32034061,32.35132211,19.15,0.60321126053325,34.3967609913289
-1.90508898,32.35132211,17.15,0.667080091297829,38.5413126192279
-1.48983735,32.35132211,17.45,0.661976827461991,37.3592422481204
-1.07458571,32.35132211,18.45,0.632117491201392,35.1015906870623
-0.65933408,32.35132211,19.65,0.601993680551994,33.3651277523876
-0.24408245,32.35132211,19.55,0.610754368097217,33.2699666751836
