"Longitude","Latitude","MAT","R_not","Rate_of_increase"
0.58642081,35.26371774,17.55,1.02702150355692,0.266843533602845
1.00167245,35.26371774,16.45,0.759606169183896,0.219225506165044
1.41692408,35.26371774,15.2500000000001,0.527152531656117,0.168865742306016
1.83217571,35.26371774,15.7500000000001,0.616667385625036,0.189353316137901
2.24742734,35.26371774,17.05,0.898962947282312,0.245310089297401
2.66267897,35.26371774,16.95,0.874649122916483,0.240963134501282
3.0779306,35.26371774,16.85,0.850770320434663,0.236611429199618
3.49318224,35.26371774,16.05,0.675366695191465,0.202024227541342
3.90843387,35.26371774,17.2500000000001,0.948892684126602,0.253975203479144
4.3236855,35.26371774,17.45,1.00054984857051,0.262576611231857
4.73893713,35.26371774,19.2500000000001,1.53826937402602,0.331331226732793
5.15418876,35.26371774,19.35,1.57155712461385,0.334365926779601
5.5694404,35.26371774,18.05,1.16569401364841,0.287671592380523
5.98469203,35.26371774,16.7500000000001,0.827326837126813,0.2322584746195
6.39994366,35.26371774,15.15,0.510466200625482,0.164881454545185
6.81519529,35.26371774,14.65,0.43289215043121,0.145620947258895
7.23044692,35.26371774,14.85,0.462768146076162,0.153186934831462
7.64569855,35.26371774,15.15,0.510466200625482,0.164881454545185
8.06095019,35.26371774,15.7500000000001,0.616667385625036,0.189353316137901
8.47620182,35.26371774,15.55,0.579630009516081,0.181052835640516
8.89145345,35.26371774,16.55,0.781745304392587,0.223562282103407
9.30670508,35.26371774,18.7500000000001,1.37668118736775,0.314576245386004
9.72195671,35.26371774,19.55,1.6390135336767,0.340073830262799
10.13720835,35.26371774,19.95,1.77708961268205,0.349880902028588
10.55245998,35.26371774,19.55,1.6390135336767,0.340073830262799
10.96771161,35.26371774,19.65,1.67315732528479,0.342735476777101
-6.05760529,34.84766122,18.35,1.25380072992513,0.299601253417325
-5.64235366,34.84766122,18.2500000000001,1.22403496430765,0.295682920703481
-5.22710203,34.84766122,16.55,0.781745304392587,0.223562282103407
-4.8118504,34.84766122,17.05,0.898962947282312,0.245310089297401
-4.39659877,34.84766122,17.2500000000001,0.948892684126602,0.253975203479144
-3.98134714,34.84766122,14.7500000000001,0.44764098233111,0.14937997810938
-3.5660955,34.84766122,15.95,0.655377369733937,0.197774367521886
-3.15084387,34.84766122,18.35,1.25380072992513,0.299601253417325
-2.73559224,34.84766122,18.05,1.16569401364841,0.287671592380523
-2.32034061,34.84766122,17.65,1.05391855523611,0.271082448377591
-1.90508898,34.84766122,16.95,0.874649122916483,0.240963134501282
-1.48983735,34.84766122,16.05,0.675366695191465,0.202024227541342
-1.07458571,34.84766122,16.2500000000001,0.71662608821083,0.210589940152776
-0.65933408,34.84766122,15.55,0.579630009516081,0.181052835640516
-0.24408245,34.84766122,15.65,0.597941158419962,0.18518688041369
0.17116918,34.84766122,15.65,0.597941158419962,0.18518688041369
0.58642081,34.84766122,16.05,0.675366695191465,0.202024227541342
1.00167245,34.84766122,15.95,0.655377369733937,0.197774367521886
1.41692408,34.84766122,15.15,0.510466200625482,0.164881454545185
1.83217571,34.84766122,15.45,0.561730591267441,0.176953301900262
2.24742734,34.84766122,16.85,0.850770320434663,0.236611429199618
2.66267897,34.84766122,16.15,0.695782215216632,0.206296965316044
3.0779306,34.84766122,15.35,0.54423934911326,0.17289029793921
3.49318224,34.84766122,15.15,0.510466200625482,0.164881454545185
3.90843387,34.84766122,16.55,0.781745304392587,0.223562282103407
4.3236855,34.84766122,16.7500000000001,0.827326837126813,0.2322584746195
4.73893713,34.84766122,19.55,1.6390135336767,0.340073830262799
5.15418876,34.84766122,20.95,2.13498968104131,0.362796727326753
5.5694404,34.84766122,21.95,2.49565296088427,0.354429629090269
5.98469203,34.84766122,21.2500000000001,2.24388745630561,0.362781524043676
6.39994366,34.84766122,19.05,1.47263264543284,0.324928814299241
6.81519529,34.84766122,18.35,1.25380072992513,0.299601253417325
7.23044692,34.84766122,18.35,1.25380072992513,0.299601253417325
7.64569855,34.84766122,17.7500000000001,1.08123799317953,0.275289110396319
8.06095019,34.84766122,16.7500000000001,0.827326837126813,0.2322584746195
8.47620182,34.84766122,17.65,1.05391855523611,0.271082448377591
8.89145345,34.84766122,18.35,1.25380072992513,0.299601253417325
9.30670508,34.84766122,19.2500000000001,1.53826937402602,0.331331226732793
9.72195671,34.84766122,19.85,1.74220955242503,0.347644919074241
10.13720835,34.84766122,20.05,1.81218573275089,0.3519631329163
10.55245998,34.84766122,19.65,1.67315732528479,0.342735476777101
-6.47285693,34.4316047,18.35,1.25380072992513,0.299601253417325
-6.05760529,34.4316047,18.7500000000001,1.37668118736775,0.314576245386004
-5.64235366,34.4316047,19.05,1.47263264543284,0.324928814299241
-5.22710203,34.4316047,18.95,1.44030511652997,0.321572313499718
-4.8118504,34.4316047,19.2500000000001,1.53826937402602,0.331331226732793
-4.39659877,34.4316047,18.05,1.16569401364841,0.287671592380523
-3.98134714,34.4316047,15.15,0.510466200625482,0.164881454545185
-3.5660955,34.4316047,17.15,0.923711140721027,0.249648684502723
-3.15084387,34.4316047,18.65,1.3454029337825,0.310947468717959
-2.73559224,34.4316047,17.55,1.02702150355692,0.266843533602845
-2.32034061,34.4316047,16.95,0.874649122916483,0.240963134501282
-1.90508898,34.4316047,16.15,0.695782215216632,0.206296965316044
-1.48983735,34.4316047,14.15,0.364648908943183,0.127585478459924
-1.07458571,34.4316047,14.85,0.462768146076162,0.153186934831462
-0.65933408,34.4316047,14.95,0.478278369321869,0.157040473097725
-0.24408245,34.4316047,15.45,0.561730591267441,0.176953301900262
0.17116918,34.4316047,15.85,0.635811821676647,0.193549920396441
0.58642081,34.4316047,16.15,0.695782215216632,0.206296965316044
1.00167245,34.4316047,16.15,0.695782215216632,0.206296965316044
1.41692408,34.4316047,15.95,0.655377369733937,0.197774367521886
1.83217571,34.4316047,15.85,0.635811821676647,0.193549920396441
2.24742734,34.4316047,15.65,0.597941158419962,0.18518688041369
2.66267897,34.4316047,15.7500000000001,0.616667385625036,0.189353316137901
3.0779306,34.4316047,15.65,0.597941158419962,0.18518688041369
3.49318224,34.4316047,16.7500000000001,0.827326837126813,0.2322584746195
3.90843387,34.4316047,18.15,1.19466414585632,0.29170475362994
4.3236855,34.4316047,19.85,1.74220955242503,0.347644919074241
4.73893713,34.4316047,20.85,2.0987262107138,0.362367477468872
5.15418876,34.4316047,21.95,2.49565296088427,0.354429629090269
5.5694404,34.4316047,22.65,2.73710476965485,0.333036778599194
5.98469203,34.4316047,23.2500000000001,2.9285756407931,0.303282620239814
6.39994366,34.4316047,22.95,2.83507083056505,0.31952191403839
6.81519529,34.4316047,22.55,2.70359818533908,0.336948331125519
7.23044692,34.4316047,21.7500000000001,2.4243762597594,0.358075334494499
7.64569855,34.4316047,20.95,2.13498968104131,0.362796727326753
8.06095019,34.4316047,20.05,1.81218573275089,0.3519631329163
8.47620182,34.4316047,19.65,1.67315732528479,0.342735476777101
8.89145345,34.4316047,18.7500000000001,1.37668118736775,0.314576245386004
9.30670508,34.4316047,19.95,1.77708961268205,0.349880902028588
9.72195671,34.4316047,20.2500000000001,1.88296286013445,0.355642425287074
10.13720835,34.4316047,20.15,1.84748223918072,0.353885637349727
-6.47285693,34.01554818,17.85,1.10897637726409,0.279459171637075
-6.05760529,34.01554818,18.05,1.16569401364841,0.287671592380523
-5.64235366,34.01554818,18.05,1.16569401364841,0.287671592380523
-5.22710203,34.01554818,17.7500000000001,1.08123799317953,0.275289110396319
-4.8118504,34.01554818,18.05,1.16569401364841,0.287671592380523
-4.39659877,34.01554818,17.55,1.02702150355692,0.266843533602845
-3.98134714,34.01554818,16.2500000000001,0.71662608821083,0.210589940152776
-3.5660955,34.01554818,18.95,1.44030511652997,0.321572313499718
-3.15084387,34.01554818,16.65,0.804318625560391,0.227907663907789
-2.73559224,34.01554818,16.55,0.781745304392587,0.223562282103407
-2.32034061,34.01554818,16.85,0.850770320434663,0.236611429199618
-1.90508898,34.01554818,16.2500000000001,0.71662608821083,0.210589940152776
-1.48983735,34.01554818,15.7500000000001,0.616667385625036,0.189353316137901
-1.07458571,34.01554818,15.7500000000001,0.616667385625036,0.189353316137901
-0.65933408,34.01554818,16.15,0.695782215216632,0.206296965316044
-0.24408245,34.01554818,16.45,0.759606169183896,0.219225506165044
0.17116918,34.01554818,16.35,0.737900203202855,0.214900405082208
0.58642081,34.01554818,16.35,0.737900203202855,0.214900405082208
1.00167245,34.01554818,15.85,0.635811821676647,0.193549920396441
1.41692408,34.01554818,15.35,0.54423934911326,0.17289029793921
1.83217571,34.01554818,15.85,0.635811821676647,0.193549920396441
2.24742734,34.01554818,15.95,0.655377369733937,0.197774367521886
2.66267897,34.01554818,17.05,0.898962947282312,0.245310089297401
3.0779306,34.01554818,18.15,1.19466414585632,0.29170475362994
3.49318224,34.01554818,18.95,1.44030511652997,0.321572313499718
3.90843387,34.01554818,19.55,1.6390135336767,0.340073830262799
4.3236855,34.01554818,20.65,2.02638005957616,0.360892454032147
4.73893713,34.01554818,21.2500000000001,2.24388745630561,0.362781524043676
5.15418876,34.01554818,21.85,2.46010569215415,0.356383506039393
5.5694404,34.01554818,22.35,2.63548449727707,0.343900654509177
5.98469203,34.01554818,22.95,2.83507083056505,0.31952191403839
6.39994366,34.01554818,22.7500000000001,2.7702055409846,0.328830491391759
6.81519529,34.01554818,22.45,2.6697151034992,0.340568440670985
7.23044692,34.01554818,22.05,2.53099161789243,0.352208921916564
7.64569855,34.01554818,22.35,2.63548449727707,0.343900654509177
8.06095019,34.01554818,22.55,2.70359818533908,0.336948331125519
8.47620182,34.01554818,21.55,2.35247424880778,0.360692754330927
8.89145345,34.01554818,19.7500000000001,1.70756062894904,0.345261136125432
9.30670508,34.01554818,20.7500000000001,2.06251618565889,0.361730756237578
9.72195671,34.01554818,20.55,1.99033769495369,0.359858500220689
-7.30336019,33.59949167,17.95,1.13712982744236,0.283588182270478
-6.88810856,33.59949167,17.85,1.10897637726409,0.279459171637075
-6.47285693,33.59949167,17.35,0.974506181361517,0.258285822479776
-6.05760529,33.59949167,16.05,0.675366695191465,0.202024227541342
-5.64235366,33.59949167,16.35,0.737900203202855,0.214900405082208
-5.22710203,33.59949167,13.95,0.339821454468047,0.120743956999458
-4.8118504,33.59949167,14.35,0.390866475071124,0.134643503180154
-4.39659877,33.59949167,15.65,0.597941158419962,0.18518688041369
-3.98134714,33.59949167,14.85,0.462768146076162,0.153186934831462
-3.5660955,33.59949167,18.15,1.19466414585632,0.29170475362994
-3.15084387,33.59949167,15.15,0.510466200625482,0.164881454545185
-2.73559224,33.59949167,16.05,0.675366695191465,0.202024227541342
-2.32034061,33.59949167,16.65,0.804318625560391,0.227907663907789
-1.90508898,33.59949167,16.7500000000001,0.827326837126813,0.2322584746195
-1.48983735,33.59949167,16.65,0.804318625560391,0.227907663907789
-1.07458571,33.59949167,16.55,0.781745304392587,0.223562282103407
-0.65933408,33.59949167,16.45,0.759606169183896,0.219225506165044
-0.24408245,33.59949167,16.35,0.737900203202855,0.214900405082208
0.17116918,33.59949167,15.95,0.655377369733937,0.197774367521886
0.58642081,33.59949167,15.65,0.597941158419962,0.18518688041369
1.00167245,33.59949167,15.45,0.561730591267441,0.176953301900262
1.41692408,33.59949167,16.05,0.675366695191465,0.202024227541342
1.83217571,33.59949167,17.05,0.898962947282312,0.245310089297401
2.24742734,33.59949167,17.85,1.10897637726409,0.279459171637075
2.66267897,33.59949167,18.45,1.28395521493113,0.303454819050586
3.0779306,33.59949167,18.95,1.44030511652997,0.321572313499718
3.49318224,33.59949167,19.35,1.57155712461385,0.334365926779601
3.90843387,33.59949167,19.7500000000001,1.70756062894904,0.345261136125432
4.3236855,33.59949167,20.65,2.02638005957616,0.360892454032147
4.73893713,33.59949167,21.45,2.31635207453297,0.361628652467694
5.15418876,33.59949167,22.15,2.56609474519076,0.349716774317166
5.5694404,33.59949167,22.15,2.56609474519076,0.349716774317166
5.98469203,33.59949167,22.65,2.73710476965485,0.333036778599194
6.39994366,33.59949167,22.2500000000001,2.60093497267445,0.346948760832075
6.81519529,33.59949167,22.15,2.56609474519076,0.349716774317166
7.23044692,33.59949167,21.85,2.46010569215415,0.356383506039393
7.64569855,33.59949167,21.95,2.49565296088427,0.354429629090269
8.06095019,33.59949167,22.35,2.63548449727707,0.343900654509177
8.47620182,33.59949167,22.2500000000001,2.60093497267445,0.346948760832075
8.89145345,33.59949167,21.65,2.38849062532305,0.359510055059076
9.30670508,33.59949167,21.05,2.17128555607589,0.363012663595619
9.72195671,33.59949167,20.45,1.95440835961883,0.358634854369377
10.13720835,33.59949167,20.45,1.95440835961883,0.358634854369377
10.55245998,33.59949167,20.85,2.0987262107138,0.362367477468872
10.96771161,33.59949167,20.55,1.99033769495369,0.359858500220689
-8.54911509,33.18343515,18.45,1.28395521493113,0.303454819050586
-8.13386345,33.18343515,18.15,1.19466414585632,0.29170475362994
-7.71861182,33.18343515,17.85,1.10897637726409,0.279459171637075
-7.30336019,33.18343515,17.55,1.02702150355692,0.266843533602845
-6.88810856,33.18343515,17.55,1.02702150355692,0.266843533602845
-6.47285693,33.18343515,16.95,0.874649122916483,0.240963134501282
-6.05760529,33.18343515,16.15,0.695782215216632,0.206296965316044
-5.64235366,33.18343515,16.05,0.675366695191465,0.202024227541342
-5.22710203,33.18343515,11.85,NA,NA
-4.8118504,33.18343515,13.65,0.305090425803488,0.110899639207962
-4.39659877,33.18343515,15.7500000000001,0.616667385625036,0.189353316137901
-3.98134714,33.18343515,17.15,0.923711140721027,0.249648684502723
-3.5660955,33.18343515,17.2500000000001,0.948892684126602,0.253975203479144
-3.15084387,33.18343515,15.2500000000001,0.527152531656117,0.168865742306016
-2.73559224,33.18343515,16.05,0.675366695191465,0.202024227541342
-2.32034061,33.18343515,16.45,0.759606169183896,0.219225506165044
-1.90508898,33.18343515,16.65,0.804318625560391,0.227907663907789
-1.48983735,33.18343515,16.55,0.781745304392587,0.223562282103407
-1.07458571,33.18343515,16.55,0.781745304392587,0.223562282103407
-0.65933408,33.18343515,16.2500000000001,0.71662608821083,0.210589940152776
-0.24408245,33.18343515,15.45,0.561730591267441,0.176953301900262
0.17116918,33.18343515,15.7500000000001,0.616667385625036,0.189353316137901
0.58642081,33.18343515,16.95,0.874649122916483,0.240963134501282
1.00167245,33.18343515,17.2500000000001,0.948892684126602,0.253975203479144
1.41692408,33.18343515,18.35,1.25380072992513,0.299601253417325
1.83217571,33.18343515,18.45,1.28395521493113,0.303454819050586
2.24742734,33.18343515,18.7500000000001,1.37668118736775,0.314576245386004
2.66267897,33.18343515,18.85,1.40831818279248,0.318119646125492
3.0779306,33.18343515,19.15,1.50529087933538,0.328183643261148
3.49318224,33.18343515,19.65,1.67315732528479,0.342735476777101
3.90843387,33.18343515,20.55,1.99033769495369,0.359858500220689
4.3236855,33.18343515,21.15,2.20759221366361,0.363009501569422
4.73893713,33.18343515,21.7500000000001,2.4243762597594,0.358075334494499
5.15418876,33.18343515,22.45,2.6697151034992,0.340568440670985
5.5694404,33.18343515,22.2500000000001,2.60093497267445,0.346948760832075
5.98469203,33.18343515,22.35,2.63548449727707,0.343900654509177
6.39994366,33.18343515,21.95,2.49565296088427,0.354429629090269
6.81519529,33.18343515,21.95,2.49565296088427,0.354429629090269
7.23044692,33.18343515,21.7500000000001,2.4243762597594,0.358075334494499
7.64569855,33.18343515,21.7500000000001,2.4243762597594,0.358075334494499
8.06095019,33.18343515,21.95,2.49565296088427,0.354429629090269
8.47620182,33.18343515,21.85,2.46010569215415,0.356383506039393
8.89145345,33.18343515,21.55,2.35247424880778,0.360692754330927
9.30670508,33.18343515,21.15,2.20759221366361,0.363009501569422
9.72195671,33.18343515,20.45,1.95440835961883,0.358634854369377
10.13720835,33.18343515,19.95,1.77708961268205,0.349880902028588
10.55245998,33.18343515,20.65,2.02638005957616,0.360892454032147
10.96771161,33.18343515,20.65,2.02638005957616,0.360892454032147
11.79821487,33.18343515,20.45,1.95440835961883,0.358634854369377
-8.96436672,32.76737863,18.35,1.25380072992513,0.299601253417325
-8.54911509,32.76737863,18.35,1.25380072992513,0.299601253417325
-8.13386345,32.76737863,18.35,1.25380072992513,0.299601253417325
-7.71861182,32.76737863,18.55,1.31449169368827,0.307238594510206
-7.30336019,32.76737863,18.35,1.25380072992513,0.299601253417325
-6.88810856,32.76737863,18.55,1.31449169368827,0.307238594510206
-6.47285693,32.76737863,18.05,1.16569401364841,0.287671592380523
-6.05760529,32.76737863,15.65,0.597941158419962,0.18518688041369
-5.64235366,32.76737863,14.05,0.352064134853732,0.124137272294878
-5.22710203,32.76737863,12.2500000000001,0.178522568564527,0.0718273680255811
-4.8118504,32.76737863,11.65,NA,NA
-4.39659877,32.76737863,15.55,0.579630009516081,0.181052835640516
-3.98134714,32.76737863,16.15,0.695782215216632,0.206296965316044
-3.5660955,32.76737863,16.65,0.804318625560391,0.227907663907789
-3.15084387,32.76737863,16.45,0.759606169183896,0.219225506165044
-2.73559224,32.76737863,17.35,0.974506181361517,0.258285822479776
-2.32034061,32.76737863,17.15,0.923711140721027,0.249648684502723
-1.90508898,32.76737863,17.05,0.898962947282312,0.245310089297401
-1.48983735,32.76737863,16.95,0.874649122916483,0.240963134501282
-1.07458571,32.76737863,16.85,0.850770320434663,0.236611429199618
-0.65933408,32.76737863,17.45,1.00054984857051,0.262576611231857
-0.24408245,32.76737863,16.85,0.850770320434663,0.236611429199618
0.17116918,32.76737863,17.35,0.974506181361517,0.258285822479776
0.58642081,32.76737863,18.95,1.44030511652997,0.321572313499718
1.00167245,32.76737863,19.15,1.50529087933538,0.328183643261148
1.41692408,32.76737863,19.45,1.6051425593141,0.337282045681508
1.83217571,32.76737863,19.55,1.6390135336767,0.340073830262799
2.24742734,32.76737863,19.85,1.74220955242503,0.347644919074241
2.66267897,32.76737863,19.85,1.74220955242503,0.347644919074241
3.0779306,32.76737863,19.7500000000001,1.70756062894904,0.345261136125432
3.49318224,32.76737863,20.45,1.95440835961883,0.358634854369377
3.90843387,32.76737863,21.35,2.28014851840215,0.362323091529504
4.3236855,32.76737863,21.85,2.46010569215415,0.356383506039393
4.73893713,32.76737863,22.15,2.56609474519076,0.349716774317166
5.15418876,32.76737863,22.45,2.6697151034992,0.340568440670985
5.5694404,32.76737863,22.65,2.73710476965485,0.333036778599194
5.98469203,32.76737863,22.45,2.6697151034992,0.340568440670985
6.39994366,32.76737863,22.2500000000001,2.60093497267445,0.346948760832075
6.81519529,32.76737863,22.05,2.53099161789243,0.352208921916564
7.23044692,32.76737863,21.95,2.49565296088427,0.354429629090269
7.64569855,32.76737863,21.85,2.46010569215415,0.356383506039393
8.06095019,32.76737863,21.85,2.46010569215415,0.356383506039393
8.47620182,32.76737863,21.65,2.38849062532305,0.359510055059076
8.89145345,32.76737863,21.55,2.35247424880778,0.360692754330927
9.30670508,32.76737863,21.35,2.28014851840215,0.362323091529504
9.72195671,32.76737863,20.7500000000001,2.06251618565889,0.361730756237578
10.13720835,32.76737863,19.7500000000001,1.70756062894904,0.345261136125432
10.55245998,32.76737863,20.7500000000001,2.06251618565889,0.361730756237578
10.96771161,32.76737863,20.95,2.13498968104131,0.362796727326753
11.38296324,32.76737863,21.2500000000001,2.24388745630561,0.362781524043676
11.79821487,32.76737863,21.05,2.17128555607589,0.363012663595619
12.2134665,32.76737863,20.55,1.99033769495369,0.359858500220689
12.62871814,32.76737863,20.55,1.99033769495369,0.359858500220689
13.04396977,32.76737863,20.45,1.95440835961883,0.358634854369377
13.4592214,32.76737863,19.85,1.74220955242503,0.347644919074241
13.87447303,32.76737863,19.7500000000001,1.70756062894904,0.345261136125432
21.3490024,32.76737863,18.35,1.25380072992513,0.299601253417325
21.76425404,32.76737863,18.15,1.19466414585632,0.29170475362994
22.17950567,32.76737863,18.95,1.44030511652997,0.321572313499718
22.5947573,32.76737863,19.35,1.57155712461385,0.334365926779601
23.01000893,32.76737863,19.85,1.74220955242503,0.347644919074241
-8.96436672,32.35132211,18.35,1.25380072992513,0.299601253417325
-8.54911509,32.35132211,18.35,1.25380072992513,0.299601253417325
-8.13386345,32.35132211,18.7500000000001,1.37668118736775,0.314576245386004
-7.71861182,32.35132211,19.7500000000001,1.70756062894904,0.345261136125432
-7.30336019,32.35132211,19.65,1.67315732528479,0.342735476777101
-6.88810856,32.35132211,19.2500000000001,1.53826937402602,0.331331226732793
-6.47285693,32.35132211,16.7500000000001,0.827326837126813,0.2322584746195
-6.05760529,32.35132211,10.45,NA,NA
-5.64235366,32.35132211,9.65000000000003,NA,NA
-5.22710203,32.35132211,12.55,0.20116740977094,0.0792432954324629
-4.8118504,32.35132211,10.85,NA,NA
-4.39659877,32.35132211,16.15,0.695782215216632,0.206296965316044
-3.98134714,32.35132211,15.95,0.655377369733937,0.197774367521886
-3.5660955,32.35132211,17.65,1.05391855523611,0.271082448377591
-3.15084387,32.35132211,19.45,1.6051425593141,0.337282045681508
-2.73559224,32.35132211,19.55,1.6390135336767,0.340073830262799
-2.32034061,32.35132211,19.15,1.50529087933538,0.328183643261148
-1.90508898,32.35132211,17.15,0.923711140721027,0.249648684502723
-1.48983735,32.35132211,17.45,1.00054984857051,0.262576611231857
-1.07458571,32.35132211,18.45,1.28395521493113,0.303454819050586
-0.65933408,32.35132211,19.65,1.67315732528479,0.342735476777101
-0.24408245,32.35132211,19.55,1.6390135336767,0.340073830262799
